717366,-0.08,-0.37,9.45,-375.79,8.77,-766.85,-374.74,24.84,-765.15,-0.06,-0.13,-0.19
717481,-0.08,-0.40,9.41,-374.71,8.85,-767.02,-368.59,9.29,-767.99,-0.13,-0.25,-0.06
717598,-0.08,-0.39,9.43,-374.26,9.39,-768.05,-371.70,12.43,-773.87,-0.25,-0.31,-0.13
717714,-0.11,-0.39,9.42,-373.87,11.25,-768.93,-371.65,21.79,-773.92,-0.31,-0.06,-0.06
717830,-0.11,-0.38,9.46,-373.07,11.88,-766.52,-368.53,15.45,-752.88,-0.19,-0.13,0.00
717946,-0.09,-0.38,9.41,-371.91,14.30,-767.20,-365.37,28.05,-771.02,0.00,0.06,-0.19
718062,-0.10,-0.38,9.39,-373.67,15.89,-768.72,-383.60,24.86,-777.38,-0.25,-0.31,-0.06
718179,-0.10,-0.37,9.43,-372.90,15.36,-768.18,-368.56,12.39,-765.08,-0.13,0.06,0.00
718295,-0.09,-0.39,9.44,-373.66,14.92,-769.55,-377.94,12.41,-777.30,0.06,-0.19,-0.19
718411,-0.09,-0.38,9.47,-370.55,15.96,-769.76,-352.93,21.87,-770.96,0.00,-0.06,-0.06
718527,-0.08,-0.38,9.44,-372.52,13.62,-769.05,-383.71,0.35,-765.04,-0.25,-0.06,-0.06
718644,-0.11,-0.37,9.43,-373.33,13.43,-768.46,-377.92,12.34,-765.09,-0.19,-0.19,-0.19
718760,-0.10,-0.38,9.41,-373.55,14.20,-767.44,-374.76,18.58,-761.70,-0.13,-0.19,-0.13
718876,-0.09,-0.37,9.45,-373.26,15.34,-767.97,-371.64,21.77,-770.99,-0.06,-0.25,-0.13
718993,-0.11,-0.38,9.44,-374.84,11.22,-767.52,-383.77,-12.13,-764.97,-0.31,-0.13,-0.13
719110,-0.08,-0.37,9.39,-374.39,7.25,-766.62,-371.83,-15.21,-761.51,-0.06,-0.25,-0.13
719225,-0.09,-0.39,9.42,-371.20,4.38,-768.64,-353.12,-11.88,-780.06,0.00,-0.06,-0.25
719342,-0.10,-0.37,9.42,-373.06,6.98,-768.12,-383.59,21.67,-765.15,-0.19,-0.31,-0.19
719458,-0.10,-0.36,9.41,-373.81,2.72,-768.51,-378.11,-21.43,-770.77,0.00,-0.06,-0.13
719575,-0.09,-0.37,9.43,-373.49,4.17,-768.00,-371.68,12.38,-765.08,-0.06,-0.19,-0.19
719691,-0.09,-0.39,9.45,-372.27,8.21,-767.57,-365.34,31.13,-765.17,-0.13,-0.44,-0.19
719807,-0.10,-0.38,9.43,-372.22,1.97,-767.16,-371.93,-33.39,-764.84,0.00,-0.25,0.00
719924,-0.10,-0.38,9.42,-371.22,1.27,-766.84,-365.52,-2.67,-764.99,-0.31,-0.31,-0.06
720039,-0.11,-0.38,9.43,-371.29,2.47,-766.57,-371.70,9.26,-765.06,-0.19,-0.13,-0.19
720155,-0.07,-0.38,9.42,-372.29,3.96,-767.23,-377.93,12.38,-770.95,-0.06,-0.06,-0.13
720272,-0.10,-0.38,9.41,-371.71,8.89,-767.80,-368.44,36.87,-771.07,-0.25,-0.31,-0.06
720389,-0.07,-0.38,9.44,-371.71,8.48,-767.32,-371.72,6.13,-764.56,-0.25,-0.44,-0.19
720504,-0.08,-0.38,9.42,-371.23,10.94,-766.99,-368.50,24.88,-765.14,-0.25,-0.19,-0.19
720621,-0.09,-0.38,9.44,-371.30,10.22,-767.14,-371.72,6.15,-767.98,-0.19,-0.19,-0.19
720737,-0.10,-0.37,9.44,-372.30,10.54,-766.83,-377.92,12.34,-765.09,0.06,0.00,-0.25
720854,-0.10,-0.38,9.45,-370.81,9.03,-766.04,-362.38,0.45,-761.58,-0.13,-0.31,-0.13
720969,-0.09,-0.38,9.40,-370.93,10.93,-765.39,-371.63,21.72,-761.71,-0.06,-0.13,-0.19
721086,-0.09,-0.37,9.41,-371.04,12.08,-763.96,-371.63,18.57,-755.83,-0.44,-0.31,-0.06
721202,-0.08,-0.37,9.49,-371.60,11.65,-763.61,-374.81,9.22,-761.65,-0.13,-0.13,-0.13
721318,-0.08,-0.38,9.42,-372.57,9.02,-763.82,-378.02,-5.86,-764.99,-0.31,-0.38,-0.13
721434,-0.09,-0.37,9.43,-371.97,9.06,-764.45,-368.59,9.29,-767.99,0.06,-0.19,-0.06
721551,-0.07,-0.38,9.44,-370.52,10.03,-764.54,-362.31,15.55,-765.08,-0.25,-0.50,-0.06
721667,-0.09,-0.37,9.43,-370.23,9.92,-765.06,-368.59,9.29,-767.99,-0.19,-0.38,-0.13
721782,-0.10,-0.39,9.42,-369.02,13.97,-765.08,-362.19,36.87,-765.20,-0.25,-0.19,-0.25
721899,-0.08,-0.38,9.41,-368.47,17.87,-765.54,-365.30,39.99,-768.15,-0.06,-0.31,-0.13
722016,-0.10,-0.37,9.42,-369.42,16.57,-764.96,-374.81,9.22,-761.65,-0.19,-0.31,-0.19
722131,-0.09,-0.38,9.44,-368.83,13.68,-764.45,-365.52,-2.69,-761.57,-0.19,-0.06,-0.06
722248,-0.08,-0.37,9.45,-371.53,13.01,-765.42,-386.79,9.21,-770.95,0.00,-0.06,-0.13
722364,-0.10,-0.38,9.43,-371.57,9.72,-765.79,-371.80,-8.93,-767.90,-0.31,-0.38,-0.13
722481,-0.09,-0.38,9.43,-371.11,11.06,-766.57,-368.54,18.67,-770.97,0.19,0.13,-0.06
722596,-0.09,-0.37,9.43,-370.75,7.60,-767.21,-368.70,-12.02,-770.81,0.06,0.06,-0.13
722712,-0.09,-0.36,9.46,-370.87,11.99,-767.35,-371.56,36.84,-768.14,-0.31,0.00,-0.19
722829,-0.08,-0.39,9.45,-371.94,10.72,-767.88,-377.98,3.54,-770.90,-0.31,-0.31,-0.25
722946,-0.09,-0.38,9.46,-371.91,10.03,-767.46,-371.72,6.14,-765.05,0.06,-0.06,-0.13
723061,-0.09,-0.38,9.42,-372.31,15.92,-768.01,-374.62,49.32,-771.14,-0.13,-0.25,-0.19
723178,-0.09,-0.38,9.43,-372.23,13.60,-767.56,-371.75,0.41,-765.02,0.00,-0.06,-0.13
723294,-0.10,-0.39,9.44,-372.17,8.81,-767.16,-371.85,-18.31,-764.92,0.13,-0.25,-0.13
723410,-0.09,-0.38,9.42,-371.66,3.43,-768.14,-368.79,-27.08,-773.66,-0.13,-0.31,-0.13
723526,-0.09,-0.38,9.42,-373.47,3.44,-768.99,-383.70,3.52,-773.84,-0.19,-0.38,-0.06
723643,-0.07,-0.37,9.44,-372.74,3.85,-769.28,-368.61,6.19,-770.90,-0.13,-0.13,-0.19
723759,-0.10,-0.36,9.46,-372.10,7.48,-769.98,-368.49,28.05,-773.95,-0.13,-0.31,-0.13
723875,-0.08,-0.37,9.45,-372.97,10.56,-770.14,-377.85,27.98,-771.04,-0.19,-0.19,-0.13
723991,-0.09,-0.39,9.42,-373.25,8.56,-768.42,-374.87,-2.76,-758.65,-0.25,-0.06,-0.13
724107,-0.07,-0.37,9.45,-373.47,12.34,-769.25,-374.70,33.73,-773.99,-0.19,-0.25,-0.13
724224,-0.10,-0.38,9.40,-373.20,13.28,-769.07,-371.65,18.63,-768.04,-0.06,-0.25,-0.06
724339,-0.09,-0.38,9.44,-372.96,14.07,-767.09,-371.63,18.57,-755.83,-0.19,-0.19,-0.19
724456,-0.10,-0.37,9.45,-372.76,16.64,-768.12,-371.60,31.15,-773.97,-0.25,-0.38,0.00
724572,-0.08,-0.38,9.41,-372.62,11.87,-768.52,-371.84,-15.15,-770.80,-0.25,-0.13,0.00
724688,-0.09,-0.39,9.45,-372.01,13.35,-768.45,-368.52,21.77,-768.06,0.00,0.00,-0.13
724804,-0.08,-0.37,9.44,-371.49,13.21,-767.94,-368.56,12.39,-765.08,-0.13,-0.06,-0.19
724921,-0.10,-0.38,9.42,-370.57,15.89,-767.02,-365.34,31.11,-761.75,-0.31,-0.31,-0.19
725037,-0.08,-0.37,9.44,-370.74,13.57,-765.76,-371.74,0.38,-758.67,-0.25,-0.19,-0.06
725152,-0.10,-0.37,9.44,-371.36,11.12,-765.21,-374.88,-2.74,-762.07,-0.38,-0.31,-0.06
725269,-0.11,-0.38,9.42,-371.43,8.58,-766.06,-371.79,-5.79,-770.85,-0.25,-0.25,-0.19
725385,-0.09,-0.38,9.41,-370.55,5.96,-765.38,-365.55,-8.93,-761.54,-0.06,0.06,-0.25
725501,-0.09,-0.38,9.44,-372.03,9.25,-764.40,-380.43,27.90,-758.83,-0.13,-0.38,-0.19
725617,-0.07,-0.37,9.44,-373.77,10.65,-764.95,-383.61,18.57,-768.06,-0.31,-0.38,-0.19
725734,-0.10,-0.37,9.43,-376.67,8.16,-765.84,-393.11,-5.91,-770.88,0.00,-0.19,-0.25
725850,-0.11,-0.38,9.43,-376.87,6.05,-764.76,-378.01,-5.90,-758.64,-0.19,-0.19,0.00
725966,-0.08,-0.38,9.44,-377.04,4.26,-764.28,-378.01,-5.88,-761.57,-0.19,-0.25,-0.13
726083,-0.10,-0.37,9.43,-375.75,8.29,-764.85,-368.47,31.13,-768.11,0.00,-0.13,-0.25
726199,-0.10,-0.37,9.42,-375.15,7.97,-765.32,-371.72,6.15,-767.98,-0.19,0.00,-0.13
726315,-0.10,-0.38,9.46,-375.94,10.50,-764.78,-380.45,24.79,-761.74,-0.19,-0.31,-0.06
726431,-0.08,-0.37,9.42,-374.84,10.78,-765.27,-368.57,12.41,-768.01,-0.06,0.06,-0.13
726547,-0.08,-0.38,9.45,-374.36,12.90,-765.69,-371.62,24.88,-768.08,0.06,-0.25,-0.13
726664,-0.09,-0.38,9.44,-374.42,12.35,-765.08,-374.81,9.22,-761.65,-0.13,0.19,-0.13
726779,-0.10,-0.38,9.42,-373.55,11.89,-765.52,-368.59,9.29,-767.99,-0.31,-0.50,-0.19
726896,-0.10,-0.37,9.42,-375.06,13.36,-765.90,-383.60,21.69,-768.08,0.06,-0.13,-0.19
727012,-0.10,-0.40,9.42,-374.56,12.28,-766.21,-371.72,6.15,-767.98,-0.13,-0.38,-0.19
727128,-0.10,-0.37,9.43,-375.06,12.29,-766.93,-377.93,12.38,-770.95,0.00,0.00,-0.13
727243,-0.11,-0.39,9.43,-374.10,10.98,-767.08,-368.62,3.57,-767.96,-0.13,-0.06,-0.13
727360,-0.10,-0.38,9.42,-373.75,8.94,-767.65,-371.77,-2.67,-770.86,0.06,0.06,-0.13
727476,-0.08,-0.39,9.44,-375.24,7.18,-767.69,-383.73,-2.75,-767.95,-0.31,-0.06,-0.19
727591,-0.07,-0.38,9.43,-373.77,8.91,-767.74,-365.42,18.67,-768.03,-0.19,-0.13,-0.13
727708,-0.08,-0.39,9.42,-374.88,5.75,-767.77,-381.18,-12.10,-767.90,-0.25,-0.19,-0.13
727825,-0.09,-0.39,9.44,-375.79,9.08,-767.82,-380.96,27.95,-768.11,-0.38,-0.31,0.00
727941,-0.10,-0.39,9.42,-373.78,7.80,-768.28,-362.40,0.50,-770.86,-0.31,-0.19,-0.13
728056,-0.09,-0.37,9.42,-373.93,10.82,-768.25,-374.72,27.98,-768.10,-0.06,0.19,-0.06
728173,-0.09,-0.38,9.45,-373.58,11.99,-767.71,-371.65,18.62,-764.63,0.00,0.00,-0.19
728289,-0.08,-0.39,9.42,-372.86,6.52,-768.60,-368.78,-24.48,-773.67,-0.25,-0.19,-0.13
728406,-0.09,-0.37,9.43,-373.62,7.86,-768.00,-377.91,15.46,-764.62,-0.19,-0.13,-0.13
728521,-0.09,-0.37,9.44,-374.67,5.33,-767.04,-380.63,-9.01,-761.56,-0.25,-0.06,-0.19
728638,-0.07,-0.38,9.41,-374.71,3.18,-765.77,-374.91,-9.00,-758.62,0.13,-0.06,-0.06
728754,-0.11,-0.37,9.43,-374.24,6.43,-765.68,-371.62,24.86,-765.15,0.00,-0.13,-0.13
728870,-0.09,-0.38,9.46,-374.34,5.06,-765.07,-374.88,-2.74,-761.59,-0.25,-0.31,-0.13
728986,-0.10,-0.37,9.45,-374.40,7.09,-764.56,-374.76,18.58,-761.70,-0.44,-0.38,-0.25
729102,-0.07,-0.38,9.44,-374.93,7.88,-765.08,-377.93,12.36,-768.02,-0.31,-0.31,-0.13
729219,-0.11,-0.37,9.43,-374.91,8.08,-765.52,-374.82,9.26,-768.00,-0.19,-0.19,-0.13
729334,-0.09,-0.37,9.42,-374.90,8.26,-765.38,-374.82,9.24,-764.58,-0.19,-0.06,-0.19
729450,-0.08,-0.38,9.45,-374.90,6.15,-766.20,-374.91,-5.81,-770.85,0.00,-0.19,-0.13
729567,-0.10,-0.37,9.42,-374.89,7.55,-766.47,-374.79,15.50,-768.03,0.06,-0.31,-0.13
729682,-0.10,-0.37,9.41,-373.48,6.95,-766.70,-365.50,3.59,-767.95,0.00,0.06,-0.19
729799,-0.09,-0.38,9.43,-372.26,9.17,-765.95,-365.39,21.75,-761.70,-0.06,-0.13,-0.13
729915,-0.10,-0.37,9.43,-373.98,8.71,-766.69,-383.69,6.11,-770.93,-0.06,-0.13,-0.06
730032,-0.09,-0.37,9.42,-374.58,7.46,-765.93,-377.98,0.36,-761.61,0.06,0.06,-0.25
730147,-0.09,-0.38,9.44,-375.09,6.40,-766.67,-378.00,0.41,-770.89,-0.25,-0.06,-0.25
730263,-0.08,-0.38,9.42,-374.12,5.04,-765.91,-368.64,-2.71,-761.58,0.00,0.13,-0.13
730379,-0.09,-0.37,9.44,-373.28,7.54,-765.28,-368.51,21.74,-761.71,-0.19,-0.13,-0.25
730496,-0.09,-0.37,9.43,-373.06,4.61,-766.11,-371.82,-12.03,-770.81,-0.13,-0.38,-0.06
730612,-0.09,-0.38,9.44,-371.45,5.31,-765.44,-362.34,9.29,-761.63,-0.06,-0.31,-0.25
730728,-0.08,-0.37,9.44,-371.48,7.31,-766.71,-371.66,18.67,-773.91,-0.06,-0.19,-0.13
730845,-0.07,-0.39,9.44,-370.59,6.76,-767.33,-365.50,3.60,-770.89,-0.31,-0.31,-0.19
730960,-0.10,-0.38,9.41,-369.83,4.87,-766.98,-365.54,-5.79,-764.97,-0.19,-0.31,0.00
731077,-0.08,-0.37,9.43,-369.19,3.28,-767.12,-365.55,-5.78,-767.90,-0.19,-0.13,-0.13
731193,-0.10,-0.38,9.44,-370.06,-0.90,-767.22,-375.01,-24.55,-767.82,-0.13,-0.31,-0.19
731310,-0.10,-0.38,9.40,-368.90,1.57,-767.78,-362.32,15.58,-770.94,-0.13,-0.19,-0.19
731425,-0.09,-0.38,9.42,-370.24,5.53,-767.39,-377.84,27.95,-765.17,-0.06,-0.25,-0.13
731542,-0.09,-0.38,9.48,-366.80,4.32,-767.47,-347.33,-2.56,-767.89,0.13,0.13,-0.13
731659,-0.08,-0.38,9.43,-369.82,2.32,-767.53,-386.88,-9.01,-767.92,-0.06,-0.13,-0.19
731776,-0.11,-0.37,9.44,-370.60,-3.04,-767.13,-375.05,-33.41,-764.84,-0.25,-0.19,-0.19
731891,-0.08,-0.38,9.44,-369.83,-1.66,-766.82,-365.48,6.17,-765.04,-0.19,-0.31,-0.06
732008,-0.10,-0.38,9.46,-371.03,2.79,-767.45,-377.85,27.98,-771.04,-0.13,-0.19,-0.19
732124,-0.07,-0.36,9.45,-368.78,5.64,-767.02,-356.03,21.82,-764.62,0.00,-0.06,-0.13
732239,-0.10,-0.39,9.45,-368.76,5.72,-767.17,-368.60,6.17,-767.97,-0.13,0.00,-0.19
732356,-0.09,-0.38,9.43,-369.20,5.40,-767.73,-371.74,3.57,-770.90,-0.19,-0.13,-0.06
732472,-0.09,-0.38,9.41,-368.64,6.93,-769.09,-365.45,15.60,-776.81,-0.25,-0.38,-0.06
732589,-0.08,-0.37,9.43,-369.55,10.08,-767.99,-374.71,27.94,-761.75,-0.19,-0.25,-0.13
732704,-0.09,-0.39,9.43,-372.60,11.35,-768.88,-389.86,18.57,-773.93,0.00,-0.13,-0.13
732821,-0.09,-0.37,9.41,-373.39,12.44,-768.24,-377.89,18.58,-764.64,-0.13,-0.19,-0.25
732938,-0.09,-0.37,9.41,-373.61,11.48,-766.81,-374.83,6.08,-758.70,-0.19,-0.19,-0.13
733053,-0.09,-0.38,9.44,-373.32,11.62,-766.55,-371.68,12.38,-765.08,-0.25,-0.50,-0.19
733170,-0.10,-0.37,9.39,-374.00,14.07,-766.27,-377.84,27.94,-764.68,-0.38,-0.25,-0.13
733286,-0.09,-0.39,9.44,-372.26,12.50,-767.40,-362.39,3.64,-773.81,-0.38,0.06,-0.19
733403,-0.10,-0.39,9.45,-373.50,10.68,-766.97,-380.59,0.36,-764.54,-0.06,-0.25,-0.25
733518,-0.10,-0.38,9.40,-373.26,5.87,-767.10,-371.87,-21.41,-767.83,-0.06,-0.13,-0.06
733634,-0.07,-0.38,9.44,-371.60,10.05,-766.30,-362.20,33.73,-761.76,0.00,-0.13,-0.06
733751,-0.08,-0.38,9.44,-371.61,11.80,-765.61,-371.63,21.72,-761.71,-0.25,-0.50,-0.13
733867,-0.09,-0.38,9.46,-373.40,14.22,-765.99,-383.56,27.93,-768.11,-0.06,0.13,-0.25
733983,-0.10,-0.39,9.44,-373.16,10.28,-766.27,-371.82,-12.05,-767.88,-0.13,-0.31,-0.13
734100,-0.09,-0.39,9.39,-372.93,12.00,-766.54,-371.64,21.76,-768.06,-0.13,-0.25,-0.25
734216,-0.09,-0.38,9.42,-372.74,13.93,-765.82,-371.61,24.84,-761.73,0.13,0.19,0.00
734331,-0.11,-0.39,9.42,-372.58,13.69,-765.71,-371.68,12.38,-765.08,-0.13,-0.31,-0.25
734448,-0.09,-0.37,9.43,-372.92,11.24,-766.48,-374.89,-2.69,-770.87,-0.13,-0.06,-0.13
734565,-0.11,-0.37,9.44,-373.69,8.20,-765.74,-378.03,-9.00,-761.56,-0.31,-0.31,-0.13
734682,-0.07,-0.37,9.43,-373.88,5.16,-765.62,-374.93,-12.08,-764.96,-0.13,-0.13,0.00
734797,-0.07,-0.38,9.42,-374.04,3.05,-766.85,-374.93,-8.91,-773.76,-0.06,-0.38,-0.06
734914,-0.11,-0.39,9.41,-374.62,3.51,-767.02,-377.96,6.12,-767.99,-0.38,-0.38,-0.19
735030,-0.08,-0.38,9.41,-373.72,3.52,-767.16,-368.62,3.57,-767.96,0.06,-0.13,-0.19
735147,-0.11,-0.38,9.42,-373.43,2.59,-767.27,-371.77,-2.69,-767.93,-0.25,-0.31,-0.13
735262,-0.09,-0.38,9.44,-373.63,4.52,-766.44,-374.78,15.46,-761.68,0.06,-0.06,-0.25
735378,-0.10,-0.38,9.41,-373.36,1.56,-765.70,-371.83,-15.21,-761.51,-0.13,-0.31,-0.13
735495,-0.09,-0.37,9.45,-373.59,-0.02,-765.08,-374.91,-8.98,-761.55,0.13,0.00,-0.25
735610,-0.09,-0.37,9.45,-373.78,1.84,-765.52,-374.81,12.38,-768.02,0.00,-0.13,-0.13
735727,-0.09,-0.37,9.43,-374.40,2.95,-765.45,-377.94,9.22,-765.07,-0.19,-0.19,-0.25
735843,-0.10,-0.38,9.40,-374.92,6.70,-766.73,-377.85,28.00,-773.97,-0.25,-0.31,-0.06
735960,-0.09,-0.37,9.42,-373.50,6.63,-767.35,-365.49,6.20,-770.90,-0.19,0.00,-0.13
736075,-0.08,-0.38,9.44,-374.57,4.76,-767.88,-380.63,-5.84,-770.86,-0.19,-0.44,-0.13
736192,-0.09,-0.38,9.43,-372.72,8.71,-766.96,-362.22,31.13,-761.75,-0.06,-0.06,-0.25
736308,-0.09,-0.38,9.43,-373.02,12.07,-767.13,-374.71,31.10,-768.12,-0.06,-0.31,-0.06
736424,-0.10,-0.37,9.43,-372.82,11.65,-766.31,-371.69,9.24,-761.64,-0.44,-0.44,-0.19
736540,-0.08,-0.39,9.45,-372.15,16.83,-766.59,-368.39,46.22,-768.19,0.00,-0.25,0.00
736657,-0.11,-0.38,9.44,-371.13,18.98,-766.38,-365.34,31.13,-765.17,-0.06,-0.19,-0.19
736773,-0.08,-0.38,9.46,-371.67,19.85,-765.75,-374.73,24.83,-762.22,-0.38,-0.31,-0.19
736889,-0.11,-0.37,9.42,-373.46,19.66,-766.10,-383.61,18.57,-768.06,0.00,-0.38,-0.06
737005,-0.08,-0.40,9.42,-372.73,18.10,-764.99,-368.57,9.24,-758.71,-0.31,-0.06,0.00
737122,-0.06,-0.39,9.44,-372.11,16.31,-765.00,-368.60,6.15,-765.04,-0.06,-0.19,-0.13
737239,-0.08,-0.38,9.40,-372.51,17.12,-765.02,-374.75,21.72,-765.14,-0.25,-0.19,0.00
737354,-0.09,-0.37,9.43,-371.47,12.75,-765.01,-365.58,-12.03,-764.94,-0.25,-0.13,-0.06
737471,-0.10,-0.37,9.41,-371.51,9.95,-764.05,-371.77,-5.86,-758.63,-0.38,-0.13,-0.19
737587,-0.09,-0.37,9.43,-371.07,9.85,-764.20,-368.58,9.27,-765.06,0.00,0.00,-0.19
737703,-0.08,-0.39,9.44,-372.13,5.63,-765.19,-378.10,-18.31,-770.79,-0.13,-0.38,-0.13
737819,-0.09,-0.38,9.40,-372.08,2.97,-765.15,-371.81,-12.07,-764.95,-0.19,-0.25,-0.31
737936,-0.10,-0.37,9.43,-372.50,2.59,-765.13,-374.87,0.40,-765.02,0.00,-0.19,-0.13
738053,-0.09,-0.39,9.41,-370.07,-1.46,-766.41,-356.30,-24.42,-773.65,0.00,-0.25,-0.13
738168,-0.10,-0.38,9.43,-372.10,2.01,-766.22,-383.59,21.67,-765.15,-0.06,-0.31,-0.06
738285,-0.10,-0.37,9.41,-372.50,3.09,-765.10,-374.81,9.20,-758.72,-0.13,-0.19,-0.19
738401,-0.09,-0.38,9.42,-373.79,3.15,-765.97,-381.10,3.52,-770.91,0.00,-0.13,-0.25
738518,-0.10,-0.38,9.44,-374.42,3.60,-767.15,-377.97,6.15,-773.85,-0.25,-0.31,0.00
738633,-0.10,-0.38,9.45,-374.50,0.78,-766.31,-374.94,-15.22,-761.52,-0.19,-0.31,-0.25
738749,-0.09,-0.39,9.44,-371.74,3.00,-767.00,-356.08,15.61,-770.93,0.00,-0.06,0.00
738866,-0.08,-0.38,9.44,-370.34,1.22,-766.69,-362.44,-8.90,-764.95,-0.13,-0.13,-0.13
738981,-0.08,-0.38,9.43,-370.58,-3.50,-767.30,-371.92,-30.24,-770.71,-0.19,-0.19,-0.13
739098,-0.10,-0.38,9.40,-371.67,-0.19,-766.02,-377.88,18.55,-758.77,-0.13,-0.06,-0.13
739214,-0.09,-0.37,9.41,-373.46,2.15,-764.93,-383.61,15.40,-758.77,-0.06,-0.25,-0.06
739331,-0.09,-0.38,9.43,-372.72,5.09,-765.40,-368.52,21.77,-768.06,-0.13,0.06,-0.13
739446,-0.08,-0.39,9.43,-372.09,8.53,-766.32,-368.49,28.03,-771.51,-0.25,-0.06,-0.13
739562,-0.08,-0.38,9.44,-369.70,7.33,-766.56,-356.15,0.52,-767.92,-0.19,-0.13,-0.13
739679,-0.08,-0.40,9.43,-371.42,3.95,-766.76,-381.19,-15.22,-767.88,-0.25,-0.31,-0.25
739795,-0.07,-0.38,9.43,-371.92,6.14,-766.00,-374.76,18.58,-761.70,-0.19,-0.13,-0.13
739911,-0.09,-0.37,9.45,-372.36,6.14,-766.29,-374.84,6.14,-767.98,-0.13,0.00,-0.19
740028,-0.09,-0.37,9.43,-372.76,2.01,-766.53,-374.99,-21.43,-767.84,0.00,0.00,-0.13
740144,-0.09,-0.37,9.44,-372.12,5.44,-766.76,-368.50,24.89,-768.07,-0.31,-0.38,-0.13
740260,-0.08,-0.39,9.45,-373.04,-2.26,-767.78,-378.25,-45.86,-773.57,-0.06,-0.25,-0.19
740376,-0.08,-0.39,9.43,-373.31,-0.52,-768.77,-374.84,9.29,-774.35,-0.19,-0.25,-0.13
740493,-0.09,-0.39,9.44,-374.01,-0.39,-768.20,-377.99,0.38,-765.03,-0.06,-0.25,-0.06
740609,-0.09,-0.38,9.45,-374.61,-0.75,-766.77,-377.99,-2.77,-758.66,-0.06,-0.25,-0.19
740725,-0.09,-0.38,9.45,-374.64,0.28,-765.56,-374.83,6.08,-758.70,-0.19,-0.19,-0.13
740841,-0.09,-0.39,9.47,-375.13,2.56,-765.93,-377.91,15.48,-768.04,-0.25,0.00,-0.13
740958,-0.08,-0.38,9.41,-373.68,3.10,-765.80,-365.48,6.17,-765.04,-0.25,-0.50,-0.19
741073,-0.10,-0.37,9.42,-373.85,4.49,-765.69,-374.80,12.36,-765.09,-0.31,-0.25,-0.13
741189,-0.08,-0.36,9.42,-375.32,5.66,-764.65,-383.63,12.28,-758.75,-0.06,-0.13,-0.19
741306,-0.09,-0.38,9.41,-373.38,5.74,-765.59,-362.37,6.22,-770.89,0.00,0.00,-0.06
741422,-0.09,-0.38,9.44,-372.19,6.28,-765.95,-365.47,9.31,-767.98,0.00,-0.38,-0.06
741537,-0.07,-0.37,9.42,-373.04,9.53,-766.27,-377.84,27.96,-768.10,-0.13,-0.25,-0.19
741654,-0.10,-0.38,9.42,-373.76,12.76,-766.55,-377.83,31.08,-768.12,-0.06,-0.19,-0.19
741770,-0.09,-0.37,9.47,-373.45,12.24,-767.20,-371.71,9.29,-770.93,-0.13,0.06,-0.13
741886,-0.08,-0.38,9.44,-374.12,12.25,-765.94,-377.91,12.31,-758.74,-0.25,-0.31,-0.19
742002,-0.08,-0.36,9.41,-376.01,14.13,-766.26,-386.70,24.80,-768.10,-0.31,-0.19,-0.13
742119,-0.11,-0.40,9.51,-375.36,13.40,-766.08,-371.70,9.26,-765.06,0.00,0.00,-0.13
742235,-0.09,-0.42,9.45,-375.74,13.71,-765.93,-377.91,15.46,-765.11,0.06,-0.06,-0.13
742351,-0.10,-0.39,9.44,-376.08,11.72,-767.12,-378.00,0.43,-773.82,-0.63,-0.44,-0.19
742467,-0.11,-0.37,9.41,-374.48,13.23,-766.82,-365.39,21.77,-765.12,0.06,0.25,-0.13
742583,-0.11,-0.35,9.41,-375.00,13.10,-767.44,-377.93,12.38,-770.95,-0.13,-0.13,0.00
742700,-0.09,-0.38,9.43,-374.51,11.67,-767.52,-371.74,3.55,-767.96,0.00,-0.13,-0.06
742815,-0.08,-0.39,9.41,-373.63,8.58,-767.57,-368.68,-8.91,-767.89,-0.06,0.06,-0.13
742932,-0.07,-0.37,9.45,-375.61,8.67,-767.64,-386.78,9.19,-768.02,-0.38,-0.31,-0.13
743049,-0.11,-0.39,9.43,-375.51,5.10,-768.55,-374.97,-15.15,-773.73,-0.19,-0.19,-0.06
743164,-0.11,-0.35,9.42,-374.93,7.13,-768.48,-371.65,18.63,-768.04,-0.38,-0.25,-0.06
743281,-0.08,-0.39,9.44,-373.99,5.66,-767.96,-368.64,-2.69,-765.00,0.00,-0.19,-0.06
743397,-0.08,-0.38,9.46,-373.66,4.41,-768.39,-371.77,-2.67,-770.86,-0.25,0.00,-0.25
743513,-0.09,-0.38,9.40,-373.84,4.27,-767.89,-374.85,3.52,-765.04,-0.13,0.06,-0.19
743629,-0.09,-0.39,9.41,-374.83,7.36,-767.92,-380.46,24.83,-768.09,-0.25,-0.13,-0.13
743745,-0.10,-0.36,9.42,-374.83,6.79,-768.37,-374.86,3.55,-770.90,-0.13,-0.13,-0.06
743862,-0.09,-0.39,9.41,-377.55,9.47,-766.94,-392.92,24.71,-758.83,0.00,0.00,0.00
743977,-0.07,-0.38,9.40,-377.16,4.83,-765.68,-374.97,-21.48,-758.56,-0.19,-0.25,-0.31
744093,-0.10,-0.38,9.42,-376.35,4.16,-764.19,-371.73,0.36,-755.74,0.00,-0.06,-0.13
744210,-0.10,-0.38,9.42,-375.64,6.33,-764.33,-371.65,18.62,-765.11,0.00,-0.31,-0.06
744327,-0.08,-0.39,9.42,-375.99,4.96,-763.48,-377.99,-2.77,-758.66,-0.19,-0.19,0.06
